"839739480","淮南许氏牛肉汤(红林路)","31.466540000000002","121.52855","","","上海市","上海市","宝山区","240",12967.4887 -----> "842471239","云南特产","31.392020000000002","121.41053","","","上海市","上海市","嘉定区","2750",12959.3314
"811868323","东北酱骨饺子(思义路)","31.430400000000002","121.40173999999999","","","上海市","上海市","嘉定区","240",12957.2401 -----> "823667282","虹鹿花苑","31.28808","121.47806999999999","","","上海市","上海市","闵行区","1920",12968.9576
"807401157","上海卢斯气动元件有限公司","31.46068","121.40142999999999","","","上海市","上海市","嘉定区","1912",12956.1892 -----> "805137534","上海随依服饰有限公司(东门)","31.21984","121.41439","","","上海市","上海市","松江区","1912",12965.4786
"812550588","上海市宝佳工贸实业公司","31.457220000000003","121.48606","宝安公路","","上海市","上海市","宝山区","1912",12963.9621 -----> "840577358","荣华基(馨佳园社区十一街坊北)","31.4602","121.46921999999999","","","上海市","上海市","宝山区","240",12962.338
"839771661","甲州灰指甲(民主东街)","31.393310000000003","121.4151","","","上海市","上海市","嘉定区","2750",12959.7017 -----> "809574509","停车场","31.4706","121.51265","跃进路","","上海市","上海市","宝山区","993",12965.9132
"805836466","上海彭博疏浚有限公司(东北门)","31.225350000000002","121.45366999999999","","","上海市","上海市","闵行区","1912",12968.858 -----> "840014952","黄金手撕包(民主街)","31.390500000000003","121.40907999999999","","","上海市","上海市","嘉定区","231",12959.2513
"821829449","苏北农家菜(顾陈路)","31.433950000000003","121.48078","","","上海市","上海市","宝山区","240",12964.2728 -----> "840269375","停车场(久友大厦东南)","31.395570000000003","121.40379999999999","","","上海市","上海市","嘉定区","993",12958.6022
"840001038","兰州牛肉拉面(德华路)","31.395210000000002","121.4147","","","上海市","上海市","嘉定区","1110",12959.6013 -----> "803826022","华隆超市(强廷公寓东南)","31.47089","121.52883","","","上海市","上海市","宝山区","643",12967.3664
"840471526","江山华富","31.233800000000002","121.45156999999999","","","上海市","上海市","闵行区","1912",12968.3831 -----> "802259058","九歌花园(北门)","31.261020000000002","121.48097","","","上海市","上海市","闵行区","1920",12970.1331
"802880134","上海鸿桥用电配套服务站","31.28378","121.48249999999999","","","上海市","上海市","闵行区","1912",12969.5043 -----> "802454301","上海奥比金属有限公司","31.43953","121.41498999999999","","","上海市","上海市","嘉定区","1912",12958.1308
